track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
5FyQffggpTfBCkoiizxXI6,Project AER;v i v,How Are You? I'm Okay,Finding A Way Past the Tears,6.0,149999.0,False,0.663,0.196,2.0,-19.37,1.0,0.0301,0.97,0.935,0.0701,0.0787,110.036,4.0,ambient
72c1iKsEgEcfJvsNkv02xF,Solar Fields,Movements,Sol,44.0,511011.0,False,0.52,0.37,8.0,-15.211,1.0,0.0292,0.0101,0.849,0.0743,0.0375,144.963,4.0,ambient
3HHOfa5QV20fxF12JPgLsj,Tim Story,Windham Hill Sampler '96,"Theme From ""In Search Of Angels""",24.0,127800.0,False,0.263,0.228,8.0,-14.361,0.0,0.0376,0.902,0.935,0.123,0.0762,76.944,5.0,ambient
7gLVKmFdPHGTrrK5QknUnw,Rival Consoles,Now Is,World Turns,42.0,323919.0,False,0.594,0.418,8.0,-12.837,1.0,0.0285,0.107,0.917,0.112,0.0375,105.999,4.0,ambient
5i4zyaQRXAX9oI2C9dmHdB,Ludovico Einaudi,Elements (Deluxe),Drop,49.0,300293.0,False,0.465,0.0342,2.0,-28.257,0.0,0.0401,0.992,0.939,0.103,0.059,152.054,4.0,ambient
5tR13oIwi5J3elcTZPTTIU,Air,Moon Safari,Kelly Watch the Stars,55.0,226293.0,False,0.516,0.743,2.0,-8.47,1.0,0.0292,0.282,0.637,0.111,0.226,109.837,4.0,ambient
76R8ILULQyyodS91TkAvOf,Ludovico Einaudi,Islands - Essential Einaudi,Passagio,50.0,357773.0,False,0.222,0.02,9.0,-27.114,1.0,0.0464,0.995,0.948,0.0945,0.119,85.86,4.0,ambient
1GyODtIqjM5AO3z5dEJwRg,Liquid Mind,Liquid Mind II: Slow World,Blue Seven,24.0,760053.0,False,0.0576,0.169,10.0,-20.216,1.0,0.0484,0.903,0.966,0.117,0.031,50.838,4.0,ambient
6pEzb2WKU1YQxRIHc6k1LG,Liquid Mind,Liquid Mind XI: Deep Sleep,"Deep Sleep, Pt. 1",26.0,368226.0,False,0.156,0.126,0.0,-22.038,1.0,0.0389,0.965,0.972,0.106,0.0341,74.775,4.0,ambient
1gUAX2ImxDsB3YDcyxMXlB,美波,カワキヲアメク,カワキヲアメク,71.0,251933.0,False,0.541,0.846,6.0,-2.729,0.0,0.0551,0.0122,0.000149,0.163,0.524,129.138,4.0,anime
1di1C0QI6Y92yZPYn6XYAZ,KANA-BOON,TIME,シルエット,73.0,240133.0,False,0.436,0.934,2.0,-2.685,1.0,0.0507,1.03e-05,0.14,0.321,0.384,91.481,4.0,anime
3khEEPRyBeOUabbmOPJzAG,Kenshi Yonezu,KICK BACK,KICK BACK,83.0,193495.0,False,0.577,0.941,1.0,-5.17,1.0,0.105,0.00207,3.36e-06,0.0891,0.292,101.921,4.0,anime
1rN9QoVxw5U7TJkyaUR8C1,TK from Ling tosite sigure,Fantastic Magic,unravel,73.0,238360.0,False,0.508,0.889,7.0,-2.755,0.0,0.0862,0.0495,0.0,0.0984,0.332,135.014,4.0,anime
23phSRwoMy48rwFpmuAP8q,Yoko Takahashi,残酷な天使のテーゼ/魂のルフラン,残酷な天使のテーゼ,60.0,247746.0,False,0.691,0.773,0.0,-5.244,0.0,0.0494,0.0174,0.000451,0.117,0.502,128.162,4.0,anime
6y4GYuZszeXNOXuBFsJlos,Eve,Kaikai Kitan / Ao No Waltz,Kaikai Kitan,75.0,221426.0,False,0.584,0.911,5.0,-3.515,0.0,0.09,0.0119,0.0,0.119,0.606,92.502,4.0,anime
364JzOajs76bJymjHm3sVY,Kenshi Yonezu,BOOTLEG,ピースサイン,71.0,238533.0,False,0.593,0.935,10.0,-3.853,0.0,0.0684,0.00221,0.0,0.315,0.618,100.003,4.0,anime
0UzymivvUH5s8z4PeWZJaK,ENHYPEN,BORDER : CARNIVAL,FEVER,77.0,172106.0,False,0.6,0.713,6.0,-5.079,0.0,0.0592,0.0642,0.0,0.142,0.471,72.999,4.0,anime
6AFkv6rIVRusZNifR74Q7t,Hiroyuki Sawano,"TV Anime ""Attack on Titan Season 2"" (Original Soundtrack)",Shingeki Gt 20130218 Kyojin,55.0,151400.0,False,0.159,0.197,9.0,-15.228,0.0,0.0312,0.505,0.94,0.127,0.125,85.869,3.0,anime
2XpV9sHBexcNrz0Gyf3l18,Ikimonogakari,Chou Ikimonobakari Tennen Kinen Members Best Selection,ブルーバード,70.0,215706.0,False,0.536,0.966,6.0,-2.929,0.0,0.0558,0.121,0.0,0.0477,0.849,152.076,4.0,anime
74sYtRs4LCDIpdBP8xDMSP,渕上 舞,人芝居,人芝居,58.0,247506.0,False,0.674,0.87,6.0,-3.607,0.0,0.0865,0.241,0.0,0.0875,0.86,119.99,4.0,anime
3YOZLPRiTuYgItSGO41gPT,BURNOUT SYNDROMES,檸檬,FLY HIGH!!,66.0,244493.0,False,0.475,0.961,11.0,-1.434,1.0,0.0705,0.0132,0.0,0.331,0.355,94.466,4.0,anime
4BvuZVf9KyBN3QiPfeI9hw,LiSA,LANDSPACE,crossing field,69.0,248946.0,False,0.45,0.983,5.0,-2.246,1.0,0.282,0.0186,0.0,0.265,0.314,179.041,4.0,anime
0cSkn2l67csUljEy0EEBPn,LiSA,炎,炎,67.0,275000.0,False,0.477,0.685,2.0,-4.554,1.0,0.0325,0.105,0.0,0.277,0.308,152.04,4.0,anime
5RXmLhscstsdvWPN0XtUa0,Vickeblanka,Black Catcher,Black Catcher,68.0,195000.0,False,0.586,0.892,11.0,-5.259,0.0,0.0349,0.00079,4.05e-06,0.16,0.665,100.04,4.0,anime
0qMip0B2D4ePEjBJvAtYre,LiSA,LEO-NiNE,紅蓮華,74.0,237586.0,False,0.541,0.977,4.0,-2.828,0.0,0.157,0.00321,5.13e-05,0.0796,0.263,134.938,4.0,anime
5kKloaKFvAuDNFi8m52hxy,MUSASHI PROJECT,NARUTO -ナルト- オリジナルサウンドトラック,NARUTO Main Theme,56.0,266920.0,False,0.525,0.766,4.0,-8.448,0.0,0.0438,0.00634,0.00235,0.125,0.383,119.974,4.0,anime
3IDF7N86lrcWaJEt9C1gbS,Official HIGE DANdism,Cry Baby,Cry Baby,66.0,240284.0,False,0.318,0.902,1.0,-4.605,1.0,0.131,0.0116,0.0,0.393,0.437,199.844,4.0,anime
4dPVmeisPfQrLcjx0Wz1KW,Apollo Fresh,JoJo Pose,JoJo Pose,66.0,105333.0,True,0.781,0.533,1.0,-9.215,1.0,0.302,0.0366,0.0,0.597,0.326,133.967,4.0,anime
0xmWQKzc5m9rLv2ucDWxwD,FLOW,MICROCOSM,Sign,67.0,236426.0,False,0.363,0.914,11.0,-2.899,0.0,0.0983,0.00183,0.0,0.335,0.678,177.968,4.0,anime
17VP4tofJ3evJbtY8Tk1Qi,Yugo Kanno,JOJO'S BIZARRE ADVENTURE -Golden Wind O.S.T vol.1 Overture,il vento d'oro,66.0,295575.0,False,0.491,0.915,11.0,-4.834,1.0,0.143,0.00652,0.125,0.0906,0.582,134.947,4.0,anime
7v8wKvNQQIxkugCFFjrkaO,Aimer,残響散歌,残響散歌,77.0,184893.0,False,0.367,0.896,11.0,-4.002,1.0,0.091,0.000627,0.0,0.207,0.38,170.863,4.0,anime
5elW2CKSoqjYoJ32AGDxf1,ENHYPEN,DIMENSION : ANSWER,Polaroid Love,78.0,184601.0,False,0.738,0.67,7.0,-3.766,0.0,0.0439,0.458,0.0,0.361,0.651,138.055,4.0,anime
7uF1nTuJRGUlZzODPcmPva,KOHTA YAMAMOTO,Ashes on The Fire (Attack on Titan The Final Season Original Soundtrack),Ashes on The Fire (Attack on Titan The Final Season Original Soundtrack),58.0,274133.0,False,0.214,0.703,7.0,-9.558,1.0,0.0487,0.00141,0.928,0.0572,0.0786,101.921,3.0,anime
0OGw7V8wAI6OsZIQ12JkTP,Vickeblanka,wizard,Black Rover,66.0,209573.0,False,0.592,0.937,11.0,-4.905,1.0,0.0442,0.00139,1.74e-05,0.189,0.529,102.073,4.0,anime
6w1E3TTGPuXCzVyKBmLNBD,Kiko Blac,Bunny Girl Senpai Freestyle,Bunny Girl Senpai Freestyle,51.0,77000.0,True,0.784,0.393,4.0,-17.678,0.0,0.211,0.15,8.19e-06,0.158,0.487,134.909,4.0,anime
1FXrYwvWwjmbw8cqFC1OWz,majiko,Contrast,Kokoronashi,62.0,273583.0,False,0.528,0.593,1.0,-3.68,1.0,0.0545,0.289,0.00054,0.0724,0.351,167.238,4.0,anime
1wcr8DjnN59Awev8nnKpQ4,ENHYPEN,BORDER : CARNIVAL,Drunk-Dazed,75.0,193260.0,False,0.599,0.869,5.0,-5.174,0.0,0.0618,0.000707,0.0,0.0911,0.453,132.889,4.0,anime
3nV2Yjy2aJjUl74p0tEfWf,ENHYPEN,Make the change,Make the change,61.0,187000.0,False,0.807,0.767,0.0,-3.643,1.0,0.0777,0.0308,0.0,0.285,0.855,110.994,4.0,anime
70p3HYq9iHZisJqpDmWd1U,Linked Horizon,Shingeki no Kiseki,Guren no Yumiya,66.0,310680.0,False,0.455,0.952,1.0,-6.382,0.0,0.0787,0.0232,5.65e-05,0.0662,0.332,90.365,4.0,anime
66wQlkJP6zHNOzRkyo5yZS,ENHYPEN,One In A Billion,One In A Billion,69.0,196392.0,False,0.719,0.952,8.0,-3.058,0.0,0.0674,0.197,0.0,0.14,0.446,119.957,4.0,anime
5uraJqtCBvLpwt3VeomZdq,Linked Horizon,Shingeki no Kiseki,Shinzo wo Sasageyo!,69.0,341413.0,False,0.44,0.983,0.0,-4.36,1.0,0.0868,0.22,0.0,0.26,0.203,159.968,4.0,anime
69WpV0U7OMNFGyq8I63dcC,ENHYPEN,BORDER : DAY ONE,Given-Taken,71.0,183090.0,False,0.631,0.649,8.0,-4.939,0.0,0.0377,0.17,0.0,0.321,0.459,108.07,4.0,anime
5deMG1Ko0ycpPVYPwW0yi8,ZAQ,Dance In The Game,Dance In The Game,65.0,208626.0,False,0.599,0.927,5.0,-3.115,0.0,0.112,0.0347,0.0,0.348,0.856,134.979,4.0,anime
1zoyteFQmeUUqyOl2Xznpy,ENHYPEN,DIMENSION : DILEMMA,Tamed-Dashed,70.0,196170.0,False,0.568,0.809,11.0,-3.869,0.0,0.0517,0.000253,3.33e-05,0.151,0.709,155.029,4.0,anime
69mhZKG0nDbSK7NoINWEsE,ENHYPEN,I Need The Light,I Need The Light,66.0,185293.0,False,0.594,0.869,0.0,-4.995,0.0,0.0728,0.0638,0.0,0.346,0.802,152.113,4.0,anime
7nF9c1EmRF3BNAtKDCwUAK,Official HIGE DANdism,Editorial,Cry Baby,63.0,241680.0,False,0.346,0.901,1.0,-4.617,1.0,0.12,0.0103,0.0,0.358,0.434,199.934,4.0,anime
0lVp0ajGZ2huxjV0LjnLI4,Khantrast,Naruto Bluebird Freestyle,Naruto Bluebird Freestyle,64.0,102893.0,True,0.709,0.941,8.0,-4.929,0.0,0.276,0.206,0.0,0.249,0.333,148.029,4.0,anime
5H9VMgnzuU62NYzWdJlqae,Louis Capone,Bars No Jutsu,Bars No Jutsu,62.0,148642.0,True,0.694,0.766,1.0,-7.179,1.0,0.14,0.217,1.01e-06,0.134,0.636,133.924,4.0,anime
6PRy17C5LiiN7VCLS6IA98,ENHYPEN,MANIFESTO : DAY 1,Future Perfect (Pass the MIC),77.0,180750.0,False,0.658,0.9,9.0,-3.479,0.0,0.264,0.0364,0.0,0.0771,0.526,156.096,4.0,anime
3OC2C8IpFhbUJTeMe55QYn,ENHYPEN,MANIFESTO : DAY 1,ParadoXXX Invasion,72.0,187490.0,False,0.727,0.863,1.0,-3.181,1.0,0.0879,0.0298,0.0,0.334,0.72,94.952,4.0,anime
5Z2DNRAhs6r4VdINVkRhYY,ENHYPEN,MANIFESTO : DAY 1,SHOUT OUT,72.0,228115.0,False,0.495,0.844,2.0,-3.65,1.0,0.0671,0.00315,0.0,0.459,0.486,159.989,4.0,anime
2y7f8qkrgIqY5KsfPNcuix,Vickeblanka,Devil,Black Catcher,66.0,196946.0,False,0.592,0.894,11.0,-4.71,0.0,0.042,0.00358,5.32e-06,0.0721,0.642,100.026,4.0,anime
7ecbsiAQ6PNdiAq0hplVZo,ENHYPEN,DIMENSION : ANSWER,Blessed-Cursed,71.0,170805.0,False,0.604,0.886,4.0,-3.523,0.0,0.061,0.0925,0.0,0.596,0.401,127.098,4.0,anime
3bI34Ts8OMPfIpoPqzyZgM,ENHYPEN,MANIFESTO : DAY 1,TFW (That Feeling When),69.0,197795.0,False,0.689,0.692,3.0,-4.388,0.0,0.0354,0.113,0.0,0.134,0.902,116.024,4.0,anime
4Av96uADG9Xi7iJFHrbqFJ,Mrs. GREEN APPLE,J-Pop 輕旅行,lovin',1.0,155906.0,False,0.44,0.94,11.0,-2.057,0.0,0.0706,0.0362,0.0,0.31,0.858,123.572,4.0,anime
2r6CFJkVCM9IlclxES9tI2,Mrs. GREEN APPLE,TOKYO - HALLOWEEN -,WanteD! WanteD!,0.0,217386.0,False,0.559,0.806,0.0,-2.461,1.0,0.05,0.0251,0.0,0.0433,0.633,160.021,4.0,anime
1s7ED8hhCPClqcnHCJakAs,Mrs. GREEN APPLE,J-Pop 輕旅行,ダンスホール,2.0,203149.0,False,0.736,0.695,7.0,-3.87,1.0,0.0468,0.0209,0.0,0.0517,0.784,109.976,4.0,anime
1WYDaSAGpAqleq0FKu0a3m,Samuel Kim,Enemy - Epic Version (from Arcane League of Legends),Enemy - Epic Version (from Arcane League of Legends),57.0,116476.0,False,0.489,0.687,7.0,-7.762,1.0,0.0333,0.14,0.731,0.131,0.187,77.093,4.0,anime
18b3M1rEHsIHAqyrUxttnq,SEKAI NO OWARI,Alternative Christmas 2022,silent,0.0,311146.0,False,0.435,0.623,0.0,-5.299,1.0,0.036,0.456,0.0,0.113,0.397,87.794,4.0,anime
64yajM6CxtLghmgB53VeXT,Mrs. GREEN APPLE,インフェルノ,インフェルノ,69.0,212546.0,False,0.529,0.931,4.0,-1.538,1.0,0.0581,0.00955,0.0,0.465,0.695,92.466,4.0,anime
5QwAdWCnauw0GpDzM3glrO,Yuko Ando,Shogeki,Shogeki,60.0,181594.0,False,0.399,0.723,11.0,-4.507,1.0,0.0681,0.124,0.0,0.352,0.22,137.032,4.0,anime
0zoGVO4bQXG8U6ChKwNgeg,Taeko Onuki,MIGNONNE (Mastered by Bernie Grundman),4:00A.M.,70.0,336960.0,False,0.631,0.644,10.0,-10.81,0.0,0.0348,0.341,0.000411,0.0877,0.861,103.376,4.0,anime
7AffKWcNn5Zv7QFgScW2ox,Ikimonogakari,ハジマリノウタ,ホタルノヒカリ,63.0,244066.0,False,0.566,0.92,2.0,-1.896,0.0,0.0638,0.0674,0.0,0.314,0.562,147.007,4.0,anime
7p30D2KjK2XW7YUvI6nH3o,7!!,Anipps,オレンジ,63.0,350200.0,False,0.348,0.492,7.0,-4.844,1.0,0.0324,0.171,0.0,0.116,0.3,171.637,4.0,anime
3f3FDZajRpcLQGln7OZqdi,Cö Shu Nie,PURE,asphyxia,63.0,174893.0,False,0.181,0.913,5.0,-3.318,1.0,0.152,0.0501,0.0,0.282,0.392,82.176,4.0,anime
5RhWszHMSKzb7KiXk4Ae0M,Hikaru Utada,One Last Kiss,One Last Kiss,65.0,252026.0,False,0.592,0.54,8.0,-11.249,0.0,0.0587,0.692,0.00187,0.0965,0.354,111.955,4.0,anime
6faRsCMylJKKQqESbwJTA9,MUSASHI PROJECT,NARUTO -ナルト- オリジナルサウンドトラック,哀と悲,53.0,179520.0,False,0.28,0.183,4.0,-14.359,0.0,0.0361,0.743,0.525,0.173,0.0395,119.685,4.0,anime
28DlaPydCnrs8NxYOnUPZ8,BLUE ENCOUNT,Q.E.D,ポラリス,65.0,224213.0,False,0.534,0.941,8.0,-2.561,1.0,0.077,0.00204,0.00615,0.102,0.573,95.008,4.0,anime
2d0MD0qqYEdGSvqgLHNiDR,Hiroaki Tsutsumi;Toft Willingham;Chez;Jessica Gelinas,『劇場版 呪術廻戦 0』オリジナル・サウンドトラック,Greatest Strength,52.0,192640.0,False,0.263,0.459,6.0,-8.696,0.0,0.0349,0.0875,0.00104,0.105,0.152,86.297,4.0,anime
4AElkruOc9gECdltSuV3JN,FantasticYouth,小喋日和,小喋日和,62.0,227625.0,False,0.718,0.803,6.0,-4.983,1.0,0.0318,0.182,1.85e-06,0.111,0.889,110.009,4.0,anime
6ilTR3RpLCAHDt3Z6YuQGx,Cidergirl,シンデレラ,シンデレラ,62.0,212310.0,False,0.572,0.955,7.0,-2.617,1.0,0.0626,0.0141,0.0,0.315,0.717,129.981,4.0,anime
0wIfYaveiZku0eL44UXtHk,Kato,Naruto Vibes,Konoha Peace,53.0,101437.0,False,0.71,0.464,2.0,-8.171,1.0,0.0316,0.345,0.915,0.163,0.436,124.061,4.0,anime
5Xs2wcsqZwZ6bfLSpAs08G,LiSA,紅蓮華,紅蓮華 -TV ver.-,60.0,89946.0,False,0.559,0.973,4.0,-3.386,0.0,0.088,0.0573,0.0,0.558,0.632,135.012,4.0,anime
2zwZPlMKb1vaFcQK6PpMtP,the peggies,The GARDEN,センチメートル,62.0,227013.0,False,0.564,0.922,2.0,-2.303,1.0,0.0368,0.00198,5.03e-06,0.231,0.828,139.962,4.0,anime
6bTCdqB1PN5J93hiiZvQzW,Kensuke Ushio,"A Shape of Light ""A Silent Voice the Movie"" Original Soundtrack",lit(var),54.0,134786.0,False,0.329,0.258,1.0,-16.147,0.0,0.0615,0.943,0.934,0.105,0.0338,95.328,5.0,anime
0hHc2igYYlSUyZdByauJmB,Yuki Hayashi,TVアニメ『僕のヒーローアカデミア』オリジナル・サウンドトラック,You Say Run,62.0,228746.0,False,0.325,0.947,7.0,-5.102,1.0,0.107,0.00143,0.966,0.145,0.352,87.406,4.0,anime
7k1HoUdskuBhyWvm7hPctM,Hiroyuki Sawano,"TV Anime ""Attack on Titan Season 2"" (Original Soundtrack)",Call of Silence,59.0,178213.0,False,0.504,0.38,6.0,-11.826,0.0,0.037,0.642,0.857,0.0697,0.0535,123.911,4.0,anime
2HovXsvcdJur52BOcYGydz,Aimer,daydream,カタオモイ,67.0,207360.0,False,0.621,0.533,1.0,-5.974,1.0,0.0342,0.78,0.0,0.333,0.791,96.981,4.0,anime
4dHOnPucB5VBYq3gjRtYy9,Hiroyuki Sawano,"TV Anime ""Attack on Titan Season 2"" (Original Soundtrack)",You See Big Girl / T:T,62.0,359346.0,False,0.186,0.679,7.0,-7.884,0.0,0.0441,0.00756,0.884,0.128,0.227,86.867,4.0,anime
2vDPSojrX4aL7aiCPD7kja,KANKAKU PIERO,Iroirotoiro,Harukamirai,63.0,177106.0,False,0.459,0.99,9.0,-1.083,1.0,0.128,0.0102,4.98e-06,0.307,0.458,91.006,4.0,anime
3SlQVRQAgsc6ac6UBM9dIk,LiSA,LEO-NiNE,unlasting,59.0,296813.0,False,0.637,0.447,7.0,-5.893,0.0,0.0302,0.53,0.0,0.0977,0.343,113.256,4.0,anime
2lXu7SNGIKHJ8EV2EetYFa,majiko,命に嫌われている。,命に嫌われている。,61.0,274586.0,False,0.727,0.833,0.0,-3.384,1.0,0.0443,0.065,0.0,0.122,0.525,99.985,4.0,anime
38kcwx5znepLWCIBID0Bwm,THE ORAL CIGARETTES,FIXION,Kyouran Hey Kids!!,69.0,250973.0,False,0.526,0.981,8.0,-1.82,1.0,0.111,0.00318,0.00161,0.187,0.781,142.016,4.0,anime
1p0WZg4NXoNVGj2AuoLJe7,Ikimonogakari,Chou Ikimonobakari Tennen Kinen Members Best Selection,熱情のスペクトラム,64.0,223613.0,False,0.479,0.902,11.0,-2.665,0.0,0.0439,0.0593,0.0,0.394,0.748,159.975,4.0,anime
6B58M2bmAU5cuwy1Jci3ZU,Fery,Naruto Shippuden Loneliness (Trap Remix),Naruto Shippuden Loneliness - Trap Remix,53.0,155977.0,False,0.616,0.531,8.0,-8.955,1.0,0.0305,0.0245,0.146,0.129,0.133,111.713,4.0,anime
72uSoNIf7eScfGZFQjNHrR,Eve,Bunka,Dramaturgy,67.0,238181.0,False,0.592,0.9,3.0,-1.73,0.0,0.0741,0.0192,0.0,0.172,0.706,149.018,4.0,anime
5IzZpz0vA73IIjqFPpXSXP,Hiroyuki Sawano,"TV Anime ""Attack on Titan"" Original Soundtrack",Attack on Titan,62.0,256920.0,False,0.54,0.608,2.0,-8.498,1.0,0.0508,0.00182,0.76,0.106,0.0389,125.01,4.0,anime
0R0EnWSJ1bqeWXDdc7Vt7x,Samuel Kim,"Overtaken - Epic Version (from ""One Piece"")","Overtaken - Epic Version (from ""One Piece"")",53.0,141146.0,False,0.675,0.775,7.0,-8.091,1.0,0.0701,0.0798,0.886,0.073,0.452,106.002,4.0,anime
7JoZiEMrwjpD18krCV8Czo,Yasuharu Takanashi,"""Fairy Tail"" Original Soundtrack Vol.1",FAIRY TAIL Main Theme,56.0,152346.0,False,0.462,0.9,2.0,-3.578,0.0,0.0393,2.93e-05,0.905,0.312,0.366,110.008,4.0,anime
38yqKz2oVyauelwQVHvL2I,Shiki-TMNS;Kodama Boy;Big Gay,Hentai Bitch,Hentai Bitch,61.0,171514.0,True,0.714,0.471,1.0,-12.226,1.0,0.21,0.56,0.0,0.126,0.589,80.014,4.0,anime
4FelxMfZ4qBAq25djhKhcw,Samuel Kim,See You Again (Epic Orchestral Version),See You Again - Epic Orchestral Version,45.0,189219.0,False,0.578,0.429,10.0,-9.548,1.0,0.0262,0.687,0.906,0.113,0.148,144.032,4.0,anime
1asnqohK6MboIkoR5R3Osz,Hideki Taniuchi,DEATH NOTE Original Soundtrack,L no Theme,49.0,184080.0,False,0.674,0.827,2.0,-6.99,1.0,0.0285,0.285,0.929,0.0875,0.457,135.021,1.0,anime
2vOAHp8PBBFYqvQUWSoITY,Mrs. GREEN APPLE,Attitude,インフェルノ,68.0,211600.0,False,0.533,0.918,4.0,-2.095,1.0,0.0616,0.00894,0.0,0.643,0.662,92.504,4.0,anime
4eOcd47wPU3ixxYw0spREl,ENHYPEN,BORDER : DAY ONE,Let Me In (20 CUBE),66.0,189858.0,False,0.483,0.795,8.0,-4.338,0.0,0.181,0.00258,0.0,0.0912,0.685,171.853,4.0,anime
6iaQi9uPzHoXLMo5g490Bj,Hiroyuki Sawano,"TV Anime ""Attack on Titan Season 2"" (Original Soundtrack)",Barricades,58.0,221426.0,False,0.624,0.941,7.0,-4.894,1.0,0.0527,0.0661,0.0,0.113,0.56,105.02,4.0,anime
2RmGQmFyJetffds9FSRm3c,ENHYPEN,MANIFESTO : DAY 1,Foreshadow,65.0,147485.0,False,0.363,0.691,11.0,-6.549,0.0,0.0978,0.0305,0.000298,0.124,0.22,90.49,3.0,anime
38oTXP25IcZ5VlzQJFQuU2,Samuel Kim,"Running Up That Hill - Epic Version (from ""Stranger Things)","Running Up That Hill - Epic Version (from ""Stranger Things)",61.0,138022.0,False,0.488,0.718,0.0,-8.978,0.0,0.0411,0.00499,0.753,0.15,0.151,107.978,4.0,anime
1VT6DSbClCDLjPkohMovAg,Rustage,Copy (Kakashi Rap),Copy (Kakashi Rap),50.0,147981.0,True,0.729,0.805,8.0,-3.283,1.0,0.403,0.582,0.0,0.185,0.74,169.771,4.0,anime
3dG1jxbfBIZvzyFwAcsmS0,ENHYPEN,BORDER : CARNIVAL,Not For Sale,66.0,181196.0,False,0.583,0.589,2.0,-6.621,1.0,0.203,0.0612,0.0,0.108,0.56,192.13,4.0,anime
04TshWXkhV1qkqHzf31Hn6,Kenshi Yonezu,STRAY SHEEP,Lemon,70.0,255826.0,False,0.525,0.646,11.0,-4.963,1.0,0.0268,0.304,0.0,0.297,0.373,86.957,4.0,anime
6IqKFke4ZhKbGYULllEezY,ENHYPEN,DIMENSION : DILEMMA,Go Big or Go Home,67.0,201707.0,False,0.766,0.844,10.0,-3.993,0.0,0.0575,0.0502,0.0,0.269,0.823,122.019,4.0,anime
6M2J8MffpkAQRjnF7xZ8BR,[Alexandros],TOKYO - HALLOWEEN -,ムーンソング,0.0,260693.0,False,0.538,0.919,8.0,-3.395,1.0,0.0389,0.00262,0.000175,0.178,0.658,134.014,4.0,anime
3RFL9hE5cBocBsjD5XLJLQ,Official HIGE DANdism,Mixed Nuts,Mixed Nuts,68.0,213438.0,False,0.542,0.918,6.0,-5.074,1.0,0.0937,0.0101,0.0,0.259,0.784,150.094,4.0,anime
3TgPwLFXV6GEIsDZANHktY,ENHYPEN,BORDER : DAY ONE,Flicker,63.0,144370.0,False,0.656,0.761,10.0,-5.112,0.0,0.092,0.00647,3.35e-06,0.169,0.549,85.149,4.0,anime
0Krjv3PrcZtAzRFx33zxZB,Samuel Kim,"Gojo Satoru Hollow Purple Theme (from ""Jujutsu Kaisen"")","Gojo Satoru Hollow Purple Theme (from ""Jujutsu Kaisen"")",53.0,180458.0,False,0.38,0.54,11.0,-11.357,0.0,0.0368,0.0138,0.757,0.0739,0.0649,140.015,4.0,anime
6rsbsdiGDrYvhbb1K7ziTL,Linked Horizon,Guren no Yumiya Tv Size Ver.,Guren no Yumiya Tv Size Ver.,59.0,94283.0,False,0.494,0.91,1.0,-6.016,0.0,0.0479,0.561,1.13e-06,0.107,0.507,90.447,4.0,anime
3QdjLOemIcMZovVOnvJP7P,ENHYPEN,DIMENSION : DILEMMA,Just A Little Bit,65.0,167820.0,False,0.441,0.59,0.0,-5.615,1.0,0.0514,0.242,0.0,0.349,0.411,84.633,4.0,anime
27iksNpaur1CcH0w8703by,Linked Horizon,Shinzo wo Sasageyo! (TV Size),Shinzo wo Sasageyo! - TV Size,61.0,90000.0,False,0.435,0.953,0.0,-5.327,1.0,0.0423,0.246,0.0,0.123,0.612,79.959,4.0,anime
1alTFChaR599v3YgjecITE,[Alexandros],TOKYO - HALLOWEEN -,閃光,0.0,262333.0,False,0.546,0.971,5.0,-3.451,0.0,0.0636,0.000132,0.0,0.0731,0.473,104.083,4.0,anime
67ColSQSTMboSIc6Cw6p88,Yutaka Yamada,TVアニメ『東京喰種』ORIGINAL SOUNDTRACK,GLASSY SKY,56.0,294813.0,False,0.451,0.246,8.0,-14.784,0.0,0.0403,0.546,6.53e-05,0.284,0.145,145.587,4.0,anime
3xVCQGla5LLhrwqNS2FcHo,QUEEN BEE,Fire (Full Edition),火炎,59.0,215973.0,False,0.521,0.933,11.0,-4.874,0.0,0.179,0.034,2.07e-05,0.33,0.607,169.842,4.0,anime
6qzTbAFDX82BxJIBbdKPH8,小畑貴裕,約束のネバーランド Season1 Original Soundtrack,イザベラの唄,59.0,149200.0,False,0.207,0.299,10.0,-11.389,0.0,0.0385,0.955,0.286,0.111,0.156,111.011,3.0,anime
1EmEUcSo4TNbxR84er0edj,Hiroyuki Sawano,"TV Anime ""Attack on Titan"" Original Soundtrack",Eye-Water,51.0,181413.0,False,0.585,0.335,9.0,-13.812,0.0,0.0313,0.663,0.888,0.0987,0.0375,119.947,4.0,anime
5WLaJoYalaASb9JB7Yk5U6,BURNOUT SYNDROMES,檸檬,ヒカリアレ,60.0,244786.0,False,0.313,0.941,7.0,-1.741,1.0,0.133,0.0112,0.0,0.363,0.35,178.061,4.0,anime
75SKlkZrcOX32dseIE8l4O,7!!,Anipps,ラヴァーズ,55.0,221973.0,False,0.498,0.957,11.0,-2.709,1.0,0.147,0.0041,0.0,0.0638,0.672,163.761,4.0,anime
3iVvQHWCLGjfY3iFEwV9lO,Ken Arai;NSZX,Next to you (from Parasyte),Next to you - from Parasyte,52.0,213230.0,False,0.43,0.319,4.0,-14.035,0.0,0.0436,0.783,0.917,0.136,0.32,94.964,4.0,anime
